symbol	m1_delta	m2_delta	m1_mono	m2_mono	m1_npas	m2_npas	m1_wdi_Spermatocyte	m2_wdi_Spermatocyte	m1_wdi_RoundSpermatid	m2_wdi_RoundSpermatid	m1_wdi_Elongating	m2_wdi_Elongating	mean_delta
Stk39	-0.2977216748768473	-0.2745771357264521	False	False	2	2	0.4762931034482758	0.5022999080036799	0.1199324324324324	0.135239941832283	0.1785714285714285	0.2277227722772277	-0.2861494053016497
Pole3	-0.233230173238273	-0.3304192827012472	False	True	2	2	0.2515986227250369	0.343875968992248	0.0177887246852764	0.0287696733795904	0.0183684494867639	0.0134566862910008	-0.2818247279697601
Ptp4a1	-0.5438556860720278	-0.0174916706330318	True	False	3	3	0.9139344262295082	0.4947643979057591	0.8214739517153749	0.4989308624376336	0.3700787401574803	0.4772727272727273	-0.2806736783525299
Cabyr	-0.5409678291430116	-0.0190943807965084	False	False	2	2	0.7846715328467153	0.0319148936170212	0.866581956797967	0.0062011323806956	0.2437037037037037	0.0128205128205128	-0.28003110496976
Cep350	-0.3260125711310298	-0.2312138728323699	True	True	2	2	0.3353293413173652	0.2312138728323699	0.1019736842105263	0.0641562064156206	0.0093167701863354	0.0	-0.2786132219816999
Lrp2bp	-0.255798762192624	-0.2966006833981383	True	True	4	4	0.7366946778711484	0.8067632850241545	0.6080215706100438	0.6191588785046729	0.4808959156785243	0.5101626016260162	-0.2761997227953812
Tmem30a	-0.1620995115489693	-0.386684649858754	True	True	2	3	0.2684824902723735	0.3979206049149338	0.138755980861244	0.196870925684485	0.1063829787234042	0.0112359550561797	-0.2743920807038617
Stk11	-0.1393544982851112	-0.4087335417258691	True	True	3	3	0.808029197080292	0.7616747181964574	0.7386666666666667	0.5740971357409713	0.6686746987951807	0.3529411764705882	-0.2740440200054902
Lypla1	-0.2837259826197879	-0.239958928813418	True	True	4	4	0.4846846846846846	0.4831649831649832	0.2538812785388128	0.2804995196926032	0.2009587020648967	0.2432060543515651	-0.2618424557166029
Cyb5d2	-0.2843915343915344	-0.2341489081820573	False	False	2	2	0.3796296296296296	0.281767955801105	0.0462724935732647	0.0426229508196721	0.0952380952380952	0.0476190476190476	-0.2592702212867959
Ppp1r2	-0.0981839763845621	-0.4109582551652954	True	True	4	4	0.5675326353883935	0.4612550374208405	0.5428471493529206	0.1753379239989798	0.4693486590038314	0.0502967822555451	-0.2545711157749287
Kpna1	-0.2764734245762397	-0.2319870432229982	True	True	2	2	0.2807017543859649	0.2342342342342342	0.0574412532637075	0.0733882030178326	0.0042283298097251	0.0022471910112359	-0.254230233899619
Sun1	-0.2951536268609439	-0.2030620467365028	True	False	3	3	0.8146341463414634	0.771689497716895	0.5292134831460674	0.5282301845819761	0.5194805194805194	0.5686274509803921	-0.2491078367987234
Oxct1	-0.2572463768115942	-0.2402912621359223	True	True	2	2	0.2572463768115942	0.25	0.0124069478908188	0.0232700551132884	0.0	0.0097087378640776	-0.2487688194737582
Acr	-0.1023786147108869	-0.3938532841666556	True	True	3	2	0.9496692551049756	0.9570716749712532	0.9335539012958368	0.9280115181570948	0.8472906403940886	0.5632183908045977	-0.2481159494387713
Rnf141	-0.241083843472922	-0.2545647358250459	True	True	3	3	0.2513227513227513	0.2591836734693877	0.0622710622710622	0.0447427293064877	0.0102389078498293	0.0046189376443418	-0.2478242896489839
Atg7	-0.2589241933902128	-0.2338028169014084	True	True	2	2	0.279126213592233	0.2338028169014084	0.0931372549019607	0.0938337801608579	0.0202020202020202	0.0	-0.2463635051458106
Rnf19a	-0.2318374843774814	-0.2548947849954254	True	True	2	2	0.4486442070665571	0.5548947849954254	0.2970353477765108	0.3411662315056571	0.2168067226890756	0.3	-0.2433661346864534
Ppp2r5c	-0.222917070483458	-0.2637854976564654	False	True	2	3	0.9458086367485182	0.9560931899641576	0.9518072289156626	0.9026845637583892	0.7228915662650602	0.6923076923076923	-0.2433512840699617
Ypel5	-0.2242957033972615	-0.2590673575129533	True	True	2	2	0.2278481012658227	0.2590673575129533	0.0682926829268292	0.0650759219088937	0.0035523978685612	0.0	-0.2416815304551074
Otub2	-0.2429742958191234	-0.2333527198575449	True	True	2	2	0.2575	0.2470238095238095	0.0890742734122712	0.0913092692743051	0.0145257041808765	0.0136710896662645	-0.2381635078383341
Dnajb2	-0.2562330683151801	-0.2159390860981437	True	True	2	2	0.9915585752522132	0.9919291851080448	0.9626593806921676	0.9644215708212128	0.7353255069370331	0.775990099009901	-0.2360860772066619
Igf2bp3	-0.2585004286281807	-0.2070136651221864	True	True	2	2	0.2667844522968198	0.2266857962697274	0.102760736196319	0.0578098943857698	0.008284023668639	0.0196721311475409	-0.2327570468751835
Map7	-0.1929118773946361	-0.2721760797342192	False	True	4	3	0.8706896551724138	0.7936046511627907	0.6327345309381237	0.5326409495548962	0.6777777777777777	0.5214285714285715	-0.2325439785644276
Cab39	-0.207444141082075	-0.2511125113220178	True	True	2	2	0.2366412213740458	0.258575197889182	0.0571428571428571	0.0433705080545229	0.0291970802919708	0.0074626865671641	-0.2292783262020464
Msl1	-0.201182185040407	-0.2542761217730593	True	True	3	3	0.6544532130777903	0.64943741209564	0.497841726618705	0.5087894971072541	0.4532710280373832	0.3951612903225806	-0.2277291534067332
Mlf1	-0.3155219619116066	-0.1392588595409877	True	True	2	3	0.8949597628123677	0.9575251657255096	0.8521281555984813	0.9384908933217692	0.579437800900761	0.8182663061845218	-0.2273904107262971
Pias2	-0.2378444746815853	-0.2130246131083023	True	True	3	4	0.5566518141311266	0.6188968065452626	0.5431159420289855	0.6108478146392838	0.3188073394495412	0.4058721934369602	-0.2254345438949438
Nudt4	-0.1969930974978428	-0.2523439183681119	True	True	2	2	0.8790983606557377	0.8547829427583558	0.7776993648553282	0.7270875763747454	0.6821052631578948	0.6024390243902439	-0.2246685079329773
Kif27	-0.2431173628675988	-0.2022937894040432	True	True	6	7	0.8857908847184987	0.8860265417642467	0.658864426419467	0.7059163774582714	0.6426735218508998	0.6837327523602035	-0.222705576135821
Ghitm	-0.2359092248385592	-0.2088738035138219	True	True	2	2	0.2580935251798561	0.2236121970289288	0.0298507462686567	0.0202915681639085	0.0221843003412969	0.0147383935151068	-0.2223915141761905
Nek2	-0.1109752885672407	-0.3303790260688733	True	True	2	2	0.8219127885672407	0.8465080583269379	0.8002450980392157	0.7635829662261381	0.7109375	0.5161290322580645	-0.220677157318057
Paqr5	-0.3	-0.140625	True	True	2	2	0.3	0.140625	0.0051679586563307	0.0059880239520958	0.0	0.0	-0.2203125
Gna13	-0.2091173835125448	-0.2278928385390909	True	True	4	4	0.2681451612903225	0.2935862691960252	0.1330343796711509	0.1156862745098039	0.0590277777777777	0.0656934306569343	-0.2185051110258178
Trp53rka	-0.1945445445445445	-0.2366412213740458	True	True	2	2	0.2148148148148148	0.2366412213740458	0.0588235294117647	0.0512820512820512	0.0202702702702702	0.0	-0.2155928829592951
Wdr38	-0.2233766233766234	-0.2062665958576739	True	True	2	2	0.2476190476190476	0.2285714285714285	0.1517857142857142	0.1515544041450777	0.0242424242424242	0.0223048327137546	-0.2148216096171486
Eif4g3	-0.220629436738342	-0.2054641886170165	True	True	2	2	0.8950480413895048	0.8844765342960289	0.8100320170757738	0.7619346733668342	0.6744186046511628	0.6790123456790124	-0.2130468126776792
Btbd9	-0.2282608695652173	-0.1944444444444444	True	True	2	2	0.2282608695652173	0.2222222222222222	0.1371428571428571	0.1217712177121771	0.0	0.0277777777777777	-0.2113526570048309
Gm50253	-0.1018988230104465	-0.3143550557477892	False	False	2	3	0.5547290116896918	0.7657439446366782	0.5628227194492255	0.7694965449160909	0.4528301886792453	0.4513888888888889	-0.2081269393791179
Aktip	-0.1893468033906389	-0.2250411507908108	False	False	2	2	0.3316062176165803	0.3651685393258427	0.375	0.3788235294117647	0.1422594142259414	0.1401273885350318	-0.2071939770907248
Jazf1	-0.2297539678017198	-0.1837016284730966	True	True	2	2	0.2324159021406728	0.185595567867036	0.0246913580246913	0.034020618556701	0.0026619343389529	0.0018939393939393	-0.2067277981374082
Mcl1	-0.1822507701382971	-0.2309782608695652	True	True	2	2	0.210958904109589	0.2309782608695652	0.0609756097560975	0.0316831683168316	0.0287081339712918	0.0	-0.2066145155039311
Srsf1	-0.0127877237851662	-0.3988891468576429	True	True	2	3	0.0127877237851662	0.4928741092636579	0.0086455331412103	0.2187017001545595	0.0	0.093984962406015	-0.2058384353214045
Ttc39c	-0.1756427604871447	-0.2354346166430363	True	True	2	2	0.9756427604871448	0.9618497109826588	0.9428571428571428	0.9569486404833836	0.8	0.7264150943396226	-0.2055386885650905
Wipi2	-0.1639522316508116	-0.245008692726151	False	True	2	2	0.217049576783555	0.2677359654534238	0.0340218712029161	0.025	0.0530973451327433	0.0227272727272727	-0.2044804621884813
Marchf10	-0.2081527350055494	-0.1952548292696523	True	True	2	2	0.2776843622387701	0.2713946117274168	0.1677419354838709	0.1554792841382692	0.0695316272332206	0.0761397824577644	-0.2017037821376009
Gnas	-0.2138457748213845	-0.1876750700280112	False	False	2	2	0.951219512195122	0.9523809523809524	0.9855907780979828	0.9969278033794164	0.7373737373737373	0.7647058823529411	-0.2007604224246978
Oga	-0.2037656385482472	-0.195069558101473	False	True	2	2	0.2408026755852843	0.2163461538461538	0.0317220543806646	0.0234670704012112	0.037037037037037	0.0212765957446808	-0.1994175983248601
AW554918	-0.3051620097074642	-0.0750951374207188	False	False	5	6	0.6900826446280992	0.7441860465116279	0.3242424242424242	0.6117760617760617	0.3849206349206349	0.6690909090909091	-0.1901285735640915
Lrrc8b	-0.2302631578947368	-0.1491826224271897	True	True	2	2	0.2302631578947368	0.150375939849624	0.0193548387096774	0.0229182582123758	0.0	0.0011933174224343	-0.1897228901609632
Tmem262	-0.1652367090546958	-0.2115231259968102	True	True	2	2	0.221311475409836	0.2456140350877192	0.060081466395112	0.1078860898138006	0.0560747663551401	0.034090909090909	-0.188379917525753
Hdlbp	-0.1294161765286385	-0.2464966865727804	True	True	2	2	0.4661508704061896	0.3818350324374421	0.3387755102040816	0.2349102773246329	0.336734693877551	0.1353383458646616	-0.1879564315507095
Calm3	-0.1657871946184367	-0.2094683393070489	True	True	2	2	0.2264808362369338	0.2296296296296296	0.0826771653543307	0.0944741532976827	0.0606936416184971	0.0201612903225806	-0.1876277669627428
Dcaf12	-0.1848775854791051	-0.1863206271965396	True	True	2	2	0.2196601941747573	0.2233576642335766	0.1448863636363636	0.0953020134228188	0.0347826086956521	0.037037037037037	-0.1855991063378223
Cbx5	-0.1642305690492713	-0.2024584336031502	False	False	5	3	0.3034351145038167	0.3185298621745788	0.1309523809523809	0.1089887640449438	0.1392045454545454	0.1160714285714285	-0.1833445013262108
Itsn1	-0.1599870717517776	-0.2054656314427336	False	False	3	4	0.9457013574660632	0.8590604026845637	0.9674185463659148	0.9547650417215634	0.7857142857142857	0.6535947712418301	-0.1827263515972556
Hnrnpa2b1	-0.2161839415467444	-0.1466374593315587	False	False	2	2	0.3324630113141862	0.2480867346938775	0.4887640449438202	0.473469387755102	0.1162790697674418	0.1014492753623188	-0.1814107004391515
Frat1	-0.2697987376443968	-0.0923229054297015	True	False	2	2	0.3148148148148148	0.1481481481481481	0.2638190954773869	0.2665639445300462	0.045016077170418	0.0558252427184466	-0.1810608215370491
Sec63	-0.1830273266737355	-0.1774755299345463	True	True	2	2	0.1885521885521885	0.1994535519125683	0.0335570469798657	0.0301369863013698	0.005524861878453	0.0219780219780219	-0.1802514283041409
Pcmt1	-0.1773972684172675	-0.1830280368313345	True	True	4	4	0.8849418040737148	0.9032590205031784	0.8371406371406371	0.8444197785353735	0.7075445356564473	0.7202309836718439	-0.180212652624301
4930524B15Rik	-0.0889569549946908	-0.2684116718439681	False	True	2	2	0.8413379073756432	0.8163568773234201	0.6209523809523809	0.5845986984815619	0.7523809523809524	0.547945205479452	-0.1786843134193294
Pi4k2b	0.0107441860465116	-0.3673482237018148	False	True	2	3	0.966	0.8618233618233618	0.9814555633310008	0.5558035714285714	0.9767441860465116	0.494475138121547	-0.1783020188276516
Kif9	-0.174873522601319	-0.1813707501349163	True	True	2	2	0.2090032154340836	0.2070588235294117	0.1438721136767318	0.1585668676835757	0.0341296928327645	0.0256880733944954	-0.1781221363681177
Eif4e2	-0.2295223074958072	-0.1253029209233589	True	False	4	4	0.5907886017229953	0.5754245754245755	0.4213649851632047	0.4209205020920502	0.361266294227188	0.4501216545012165	-0.1774126142095831
Fam76a	-0.1728058864723886	-0.1747611984287654	True	True	2	2	0.1978842563783447	0.1927468099395567	0.1226692836113837	0.0966362045498736	0.0250783699059561	0.0179856115107913	-0.173783542450577
Ndrg3	-0.3663344589956895	0.0226666666666666	True	False	3	2	0.9332358674463938	0.9773333333333334	0.6395511921458625	0.9890985324947588	0.5669014084507042	1.0	-0.1718338961645114
Trp53rkb	-0.1321995214684161	-0.2104301075268817	False	True	2	2	0.7126948775055679	0.7733333333333333	0.5706638115631691	0.5935228023793787	0.5804953560371517	0.5629032258064516	-0.1713148144976489
Mtmr2	-0.1553147574819402	-0.1863955637707948	True	True	2	2	0.8921568627450981	0.9463955637707948	0.8675213675213675	0.7783251231527094	0.7368421052631579	0.76	-0.1708551606263675
Rcor3	-0.2140596229882396	-0.1249248063764193	True	True	3	5	0.3351776354105998	0.6518065268065268	0.2068741893644617	0.5904290429042904	0.1211180124223602	0.5268817204301075	-0.1694922146823294
Cd164	-0.1565355820783341	-0.1819490228396515	True	True	2	2	0.2336869173899068	0.2366935483870967	0.1213953488372093	0.1214411690602166	0.0771513353115727	0.0547445255474452	-0.1692423024589928
Ttll8	-0.1445406865838335	-0.1920836369314041	True	True	2	2	0.9994894920445844	0.9995836369314042	0.9497237569060774	0.940119760479042	0.8549488054607508	0.8075	-0.1683121617576188
Rnf4	-0.1430417700578991	-0.1935180165670184	True	True	2	2	0.1478494623655914	0.1945812807881773	0.0218223583460949	0.0118532756687489	0.0048076923076923	0.0010632642211589	-0.1682798933124587
C2cd3	-0.1091508491508491	-0.2271973466003317	False	True	6	5	0.5062937062937063	0.6716417910447762	0.3703349282296651	0.4703087885985748	0.3971428571428572	0.4444444444444444	-0.1681740978755904
Nosip	-0.2927249065950212	-0.0434520995401211	True	False	2	2	0.5818815331010453	0.571753986332574	0.3569230769230769	0.3692946058091286	0.2891566265060241	0.5283018867924528	-0.1680885030675712
Ica1l	-0.1885502622523636	-0.147602326736185	True	True	2	2	0.245982694684796	0.2184684684684684	0.0995951417004048	0.1067338524965643	0.0574324324324324	0.0708661417322834	-0.1680762944942743
Pmpca	-0.1613528591352859	-0.1746724890829694	True	True	3	3	0.1746861924686192	0.1746724890829694	0.0545529122231337	0.0458895171813832	0.0133333333333333	0.0	-0.1680126741091276
Ccdc169	-0.1527649057769539	-0.1828739793356763	False	False	3	3	0.4358974358974359	0.4436619718309859	0.47168458781362	0.4801785714285714	0.2831325301204819	0.2607879924953096	-0.1678194425563151
Ap4m1	-0.1530052226254758	-0.1795856999665886	False	True	2	2	0.1783216783216783	0.1917808219178082	0.0248175182481751	0.0188356164383561	0.0253164556962025	0.0121951219512195	-0.1662954612960322
Lrrc58	-0.1705948042788292	-0.1593901378710719	False	False	3	3	0.3674033149171271	0.3943298969072165	0.1690647482014388	0.114741641337386	0.1968085106382978	0.2349397590361445	-0.1649924710749505
Rundc3a	-0.12475194897236	-0.2036846460702767	True	True	2	2	0.1352941176470588	0.2116788321167883	0.0395738203957382	0.0401188707280832	0.0105421686746987	0.0079941860465116	-0.1642182975213183
Usp47	-0.1208356860530773	-0.204074844074844	False	False	2	2	0.3178053830227743	0.344074844074844	0.1238938053097345	0.0994575045207956	0.1969696969696969	0.14	-0.1624552650639607
Pik3ip1	-0.1508409889110603	-0.1726233894652179	True	True	3	3	0.958701250919794	0.9639619721423832	0.8619725470259278	0.8924955330553901	0.8078602620087336	0.7913385826771654	-0.1617321891881391
Smim13	-0.1639688249400479	-0.1579751131221719	False	False	2	2	0.3723021582733813	0.3272058823529412	0.15527950310559	0.1598002496878901	0.2083333333333333	0.1692307692307692	-0.1609719690311099
Limk2	-0.1475146198830409	-0.1743119266055046	True	True	2	2	0.1527777777777778	0.1743119266055046	0.0702247191011236	0.0862573099415204	0.0052631578947368	0.0	-0.1609132732442728
Dnajc18	-0.1473018638787686	-0.1734895353428985	True	True	4	3	0.4307909604519773	0.6267605633802817	0.300705467372134	0.4719745222929936	0.2834890965732087	0.4532710280373832	-0.1603956996108336
Slco3a1	-0.1654856462888591	-0.1493445692883895	True	True	4	4	0.6677078685110813	0.6910112359550562	0.5804833561331509	0.5546608101512933	0.5022222222222222	0.5416666666666666	-0.1574151077886243
Serf2	-0.1468211367567245	-0.1664500407049778	False	False	4	4	0.2506858710562414	0.2212248154797526	0.2806899036296496	0.2565352104202388	0.1038647342995169	0.0547747747747747	-0.1566355887308512
1700029H14Rik	-0.1087173939666081	-0.196810447231607	False	True	2	2	0.4970588235294118	0.5676470588235294	0.5653253849975162	0.5662636459678366	0.3883414295628036	0.3708366115919224	-0.1527639205991076
Ep400	-0.1135430489423151	-0.1903961920761584	False	True	4	4	0.1715140634350688	0.1903961920761584	0.0449358059914408	0.0524946434037343	0.0579710144927536	0.0	-0.1519696205092368
Tmem8	-0.1332097220981145	-0.1697481823872117	True	True	2	2	0.1412742382271468	0.1821705426356589	0.0817610062893081	0.0502645502645502	0.0080645161290322	0.0124223602484472	-0.1514789522426631
Sec14l1	-0.1487019961103424	-0.1504686624441765	False	False	2	2	0.1574585635359116	0.1550279329608938	0.1634429400386847	0.1813092161929371	0.0087565674255691	0.0045592705167173	-0.1495853292772594
Rgl1	-0.1436781609195402	-0.1547619047619047	True	True	2	3	0.1436781609195402	0.1675824175824175	0.0121951219512195	0.0167464114832535	0.0	0.0128205128205128	-0.1492200328407225
Ube2n	-0.2338348111083614	-0.0634110974941023	True	True	2	3	0.9658145065398336	0.4906015037593985	0.9102470399064464	0.4739065213958629	0.7319796954314721	0.4271904062652961	-0.1486229543012319
Asap1	-0.1484692046489799	-0.1476683937823834	True	True	2	2	0.1597051597051597	0.1476683937823834	0.0652173913043478	0.0427135678391959	0.0112359550561797	0.0	-0.1480687992156816
Lyrm9	-0.1290423861852433	-0.1665057915057915	False	True	4	3	0.1510204081632653	0.1665057915057915	0.0109965635738831	0.0114213197969543	0.0219780219780219	0.0	-0.1477740888455174
Ociad1	-0.1307381161419791	-0.1583631405602578	True	True	2	2	0.9616204690831556	0.9663101604278076	0.8462469733656174	0.8775750441436139	0.8308823529411765	0.8079470198675497	-0.1445506283511184
Poc1a	-0.0101960784313724	-0.2782051282051282	False	True	2	2	0.8235294117647058	0.2948717948717949	0.7677902621722846	0.0958549222797927	0.8133333333333334	0.0166666666666666	-0.1442006033182503
Zfp37	-0.0972222222222222	-0.1901408450704225	True	True	2	2	0.0972222222222222	0.1901408450704225	0.004235044997353	0.0059324219757544	0.0	0.0	-0.1436815336463223
Nsun4	-0.2201857282502443	-0.0670668953687821	True	True	2	3	0.2580645161290322	0.5943396226415094	0.1335740072202166	0.5379241516966068	0.0378787878787878	0.5272727272727272	-0.1436263118095133
Dcun1d3	-0.1286241733273826	-0.1529833397907787	True	True	2	3	0.1306122448979592	0.1535580524344569	0.0300751879699248	0.0198776758409785	0.0019880715705765	0.0005747126436781	-0.1408037565590807
Pgap2	-0.1695118858530986	-0.1105545084813014	True	True	3	2	0.9784172661870504	0.9705882352941176	0.9651360544217688	0.9640861931364724	0.8089053803339518	0.8600337268128162	-0.1400331971672
Mfn2	-0.1069482606063427	-0.1717633274751026	True	True	2	2	0.8959390862944162	0.905096660808436	0.8679867986798679	0.8334606569900688	0.7889908256880734	0.7333333333333333	-0.1393557940407226
Cdv3	-0.1688187470109995	-0.108843537414966	True	False	2	3	0.9411764705882352	0.7380952380952381	0.8807692307692307	0.7934782608695652	0.7723577235772358	0.6292517006802721	-0.1388311422129827
Ggn	-0.1235159147165801	-0.1532677848467322	True	True	2	2	0.4535407286123618	0.5662232504337767	0.4062806673209028	0.4833906071019473	0.3300248138957816	0.4129554655870445	-0.1383918497816562
Mtdh	-0.166296473038046	-0.1093324549846289	True	True	5	8	0.7662162162162162	0.6202020202020202	0.6269672282910572	0.5129074315514993	0.5999197431781701	0.5108695652173912	-0.1378144640113375
Agpat3	-0.1364170477642276	-0.1389301634472511	True	True	5	5	0.3974847560975609	0.400445765230312	0.3268621236133122	0.3129731589814177	0.2610677083333333	0.2615156017830609	-0.1376736056057393
Gsk3b	-0.1130952380952381	-0.1619047619047619	True	True	2	2	0.1130952380952381	0.1619047619047619	0.0017605633802816	0.0164424514200298	0.0	0.0	-0.1375
Efcab15	-0.1376387638763877	-0.1363950827523814	True	True	2	2	0.8118811881188119	0.8695652173913043	0.7252657399836467	0.743058433485288	0.6742424242424242	0.7331701346389229	-0.1370169233143846
Aco2	-0.229381443298969	-0.043051609066279	True	True	2	2	0.979381443298969	0.988997555012225	0.9670454545454544	0.9822590183323476	0.75	0.945945945945946	-0.136216526182624
Abcf1	-0.1111501492195635	-0.1522444031541738	True	True	3	3	0.2197087077781221	0.3307203389830508	0.2073105656350053	0.280250347705146	0.1085585585585585	0.178475935828877	-0.1316972761868687
Sgcb	-0.1450507878823985	-0.1179609387141895	True	True	3	3	0.1704745166959578	0.1231155778894472	0.0669957686882933	0.0669354838709677	0.0254237288135593	0.0051546391752577	-0.131505863298294
Gpatch2	-0.1862259490379615	-0.0745961355717452	True	True	4	6	0.4820592823712948	0.6512195121951219	0.3347857661583152	0.5866666666666666	0.2958333333333333	0.5766233766233766	-0.1304110423048534
Sar1a	-0.0826832114994778	-0.1747536403101647	True	True	2	2	0.1095890410958904	0.1930184804928131	0.0341463414634146	0.0250208507089241	0.0269058295964125	0.0182648401826484	-0.1287184259048213
Parp11	-0.1211009174311926	-0.1362637362637362	True	True	2	2	0.1211009174311926	0.1362637362637362	0.0364583333333333	0.0168498168498168	0.0	0.0	-0.1286823268474644
Wdfy1	-0.2021122685185185	-0.0549130763416477	True	True	3	3	0.5185185185185185	0.4863945578231292	0.4205020920502092	0.4650035893754486	0.31640625	0.4314814814814814	-0.1285126724300831
Habp4	-0.1370049703383036	-0.1195107192254495	True	True	4	5	0.5541125541125541	0.6770833333333334	0.4237066142763588	0.5758443908323281	0.4171075837742504	0.5575726141078838	-0.1282578447818766
Nup50	-0.1157022829542583	-0.1407005521011504	True	True	3	2	0.1356453028972783	0.1515308770108977	0.0228360156589821	0.0207209151737535	0.0199430199430199	0.0108303249097472	-0.1282014175277044
Zfp787	-0.1209739263803681	-0.1303940119559939	True	True	2	2	0.2147239263803681	0.2451481103166496	0.1618257261410788	0.2069716775599128	0.09375	0.1147540983606557	-0.125683969168181
Fam53c	-0.1442584749098581	-0.1052403467297085	True	True	3	3	0.6046511627906976	0.5904255319148937	0.5286144578313253	0.5509962049335864	0.4603926878808395	0.4851851851851851	-0.1247494108197833
Vamp4	-0.152497009569378	-0.0899018795954729	True	False	3	4	0.1946022727272727	0.1754874651810584	0.062225475841874	0.0504490227152667	0.0421052631578947	0.0855855855855855	-0.1211994445824254
Purb	-0.1727670256700947	-0.0688836572464268	True	True	4	4	0.2796852646638054	0.168057210965435	0.2145328719723183	0.1241481481481481	0.1069182389937106	0.0991735537190082	-0.1208253414582607
Spata21	-0.1153906943380627	-0.1224487139435593	True	True	2	2	0.1196581196581196	0.1237113402061855	0.0144508670520231	0.0080213903743315	0.0042674253200568	0.0012626262626262	-0.118919704140811
Scamp2	-0.1183980342667895	-0.1188959660297239	True	True	2	2	0.1314984709480122	0.1188959660297239	0.0250114731528223	0.0196010206448619	0.0131004366812227	0.0	-0.1186470001482567
Aqp7	-0.1840317826476996	-0.0523791348600508	True	True	2	2	0.1851851851851851	0.0533333333333333	0.0205066344993968	0.0151162790697674	0.0011534025374855	0.0009541984732824	-0.1182054587538752
Slain2	-0.0500964836244021	-0.1834868908563669	True	True	2	2	0.0505886096086541	0.1857467778620166	0.019302404334575	0.0688888888888888	0.0004921259842519	0.0022598870056497	-0.1167916872403845
Fto	-0.1599691110517093	-0.0728176970832137	False	False	4	5	0.8432385874246339	0.8249097472924187	0.6357103372028745	0.6828859060402684	0.6832694763729246	0.752092050209205	-0.1163934040674615
Lrrcc1	-0.0759344737080279	-0.1565123587073777	False	True	7	7	0.7598425196850395	0.7869471413160735	0.7749087115284299	0.7660649819494585	0.6839080459770115	0.6304347826086957	-0.1162234162077028
Trnt1	-0.1060539843083391	-0.1258379213754467	True	True	2	2	0.8896797153024911	0.9376026272577996	0.8561872909698997	0.9110350727117196	0.783625730994152	0.8117647058823529	-0.1159459528418929
Armt1	-0.1450176418893217	-0.0861844414475992	False	False	4	5	0.6333897349125776	0.6024182076813656	0.2997241033358415	0.275635407537248	0.4883720930232558	0.5162337662337663	-0.1156010416684605
Srpk2	-0.1225663353322928	-0.1048477564102564	False	False	5	5	0.5250759878419453	0.5095486111111112	0.3974036850921273	0.3852965403624382	0.4025096525096525	0.4047008547008547	-0.1137070458712746
Scamp1	-0.0793492695883134	-0.1479519619431189	True	True	2	2	0.0833333333333333	0.1572327044025157	0.0092896174863387	0.0105633802816901	0.0039840637450199	0.0092807424593967	-0.1136506157657162
Nras	-0.074791933418694	-0.1483213429256594	True	True	5	5	0.3670454545454545	0.4316546762589928	0.2996231155778894	0.2876892692560895	0.2922535211267605	0.2833333333333333	-0.1115566381721767
Rtf2	-0.091323394900268	-0.1292415410062469	False	True	2	2	0.1507293354943274	0.1494435612082671	0.0433497536945812	0.0275103163686382	0.0594059405940594	0.0202020202020202	-0.1102824679532574
Lrrc43	-0.1384912619653991	-0.0819311903566047	True	False	2	2	0.155440414507772	0.1160220994475138	0.0517928286852589	0.0258964143426294	0.0169491525423728	0.034090909090909	-0.1102112261610019
Bbip1	-0.1213692742416946	-0.0970901063616295	False	False	2	2	0.4279386173073881	0.3395143487858719	0.2084033613445378	0.1387241689128481	0.3065693430656934	0.2424242424242424	-0.109229690301662
Nmnat1	-0.1053719008264462	-0.1101117318435754	True	False	2	2	0.1053719008264462	0.1201117318435754	0.0050632911392405	0.0036057692307692	0.0	0.01	-0.1077418163350108
Sltm	-0.1422701539739438	-0.0726985204774498	True	True	4	5	0.8063121487246	0.9182867557715676	0.7421033073206986	0.8810395314787701	0.6640419947506562	0.8455882352941176	-0.1074843372256968
Ptar1	-0.0982035928143712	-0.1165135059871902	True	False	2	2	0.0982035928143712	0.1375661375661375	0.02803738317757	0.0111386138613861	0.0	0.0210526315789473	-0.1073585494007807
Plac8l1	-0.1822796232586994	-0.0291803278688524	True	False	2	2	0.6386554621848739	0.48	0.5163934426229508	0.5714520367936925	0.4563758389261745	0.4508196721311475	-0.1057299755637759
Rufy3	-0.0462614308768154	-0.158268245569833	True	True	3	4	0.9763313609467456	0.7981859410430839	0.9425403225806452	0.6604938271604938	0.93006993006993	0.639917695473251	-0.1022648382233242
Lrrc18	-0.1181926010943742	-0.0857210448697262	True	False	2	2	0.1672932330827067	0.1326259946949602	0.1569146005509641	0.157903260634852	0.0491006319883325	0.0469049498252339	-0.1019568229820502
Yap1	-0.0707964601769911	-0.1316996871741397	True	False	2	2	0.0707964601769911	0.145985401459854	0.0183727034120734	0.0136425648021828	0.0	0.0142857142857142	-0.1012480736755654
Vps36	-0.1623931623931624	-0.0365853658536585	True	True	2	2	0.1623931623931624	0.0365853658536585	0.0216216216216216	0.024234693877551	0.0	0.0	-0.0994892641234104
Fem1c	-0.0887207830159437	-0.1072539474074001	True	True	2	2	0.1146527117031398	0.1198589894242068	0.0570430733410943	0.0425475687103594	0.0259319286871961	0.0126050420168067	-0.0979873652116719
Kpna6	-0.0881351161517564	-0.1067612147371666	True	True	3	3	0.0997838616714697	0.1107692307692307	0.0162526120269329	0.0202502257190764	0.0116487455197132	0.0040080160320641	-0.0974481654444615
